"2000 AD","tt0214728","1","6.5","6.1","0","2000","99","
"Armour of God","tt0091431","1","0","6.6","0","1987","97","
Cantonese","
Yugoslavia","DVD","HK","Hong Kong"
"Barking Dogs Never Bite","tt0269743","1","0","7","0","2000","106","
Korean","
South Korea","DVD","KR","Korean"
"Bhopal Express","tt0281656","1","0","7.6","0","1999","100","
Hindi","
India","DVD","IN","Indian"
"Big Brother Cheng","tt0164518","1","0","6.8","0","1975","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Blade: Trinity","tt0359013","1","0","5.7","0","2004","122","
English","
USA","DVD","US","American"
"Boogiepop and Others","tt0331906","1","0","6.3","0","2000","0","
Japanese","
Japan","DVD","JP","Japanese"
"Bushinsaba","tt0415689","1","0","5.5","0","2004","92","
Korean","
South Korea","DVD","KR","Korean"
"City War","tt0094854","1","0","6.1","0","1988","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Clan of the Amazons","tt0077339","1","0","6.8","0","1978","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Double Agent","tt0342561","1","0","6.3","0","2003","123","
Korean","
South Korea","DVD","KR","Korean"
"Dragon Swamp","tt0064258","1","0","6.9","0","1969","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Fallen Angels","tt0112913","1","0","7.2","0","1995","96","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Flower Island","tt0302602","1","0","6.8","0","2001","115","
Korean","
South Korea","DVD","KR","Korean"
"Godzilla: Tokyo S.O.S.","tt0366526","1","0","6.7","0","2003","0","
Japanese","
Japan","DVD","JP","Japanese"
"Hana and Alice","tt0407851","1","0","7.6","0","2004","135","
Japanese","
Japan","DVD","JP","Japanese"
"Hana-bi","tt0119250","1","0","7.8","0","1997","0","
Japanese","
Japan","DVD","JP","Japanese"
"Happy Times","tt0303243","1","0","7.5","0","2000","102","
Mandarin","
China","DVD","HK","Hong Kong"
"He Was Cool","tt0415819","1","0","6.2","0","2004","0","
Korean","
South Korea","DVD","KR","Korean"
"Heaven and Hell","tt0080621","1","0","6.2","0","1980","88","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Heroes of the East","tt0080172","1","0","7.9","0","1979","0","
Japanese","
Hong Kong","DVD","HK","Hong Kong"
"Heroes Two","tt0070051","1","0","6.8","0","1974","86","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"House of Fury","tt0435026","1","0","6.2","0","2005","102","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Human Lanterns","tt0084586","1","0","6.2","0","1982","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Infection","tt0418778","1","0","6.2","0","2004","98","
Japanese","
Japan","DVD","JP","Japanese"
"Inugami","tt0277044","1","0","6.1","0","2001","0","
Japanese","
Japan","DVD","HK","Hong Kong"
"Jade Tiger","tt0076519","1","0","7.1","0","1977","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Jeni, Juno","tt0453115","1","0","6.8","0","2005","108","
Korean","
South Korea","DVD","KR","Korean"
"Ju Dou","tt0099902","1","0","7.7","0","1990","0","
Mandarin","
Japan","DVD","HK","Hong Kong"
"Kikoku","tt0376706","1","0","6.8","0","2003","100","
Japanese","
Japan","DVD","JP","Japanese"
"King of Beggars","tt0100963","1","0","6.7","0","1992","93","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Knight of Knights","tt0189202","1","0","6.5","0","1966","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Kung Fu: The Punch of Death","tt0070564","1","0","5.8","0","1973","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Last Life in the Universe","tt0345549","1","0","7.7","0","2003","112","
Thai","
Thailand","DVD","TH","Thailand"
"Legend of a Fighter","tt0084105","1","0","7.6","0","1982","89","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Magnificent Trio","tt0060163","1","0","6.3","0","1966","103","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Make It Big","tt0319546","1","0","5.9","0","2002","0","
Korean","
South Korea","DVD","KR","Korean"
"Mr. Vampire","tt0089371","1","0","7.5","0","1985","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Mr. Vampire 2","tt0091293","1","0","5.5","0","1986","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Mr. Vampire 3","tt0093422","1","0","6.6","0","1987","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Mr. Vampire 4","tt0099881","1","0","6.1","0","1988","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"My Boyfriend is Type B","tt0452972","1","0","5.7","0","2005","96","
Korean","
South Korea","DVD","KR","Korean"
"My Love Toram",,"1","0","0","0","2005","0",,,"DVD","KR","Korean"
"My Wife is a Gangster 2","tt0364447","1","0","6","0","2003","0","
Korean","
South Korea","DVD","KR","Korean"
"Onmyoji 2","tt0383543","1","0","5.7","0","2003","0","
Japanese","
Japan","DVD","JP","Japanese"
"Please Teach Me English","tt0381716","1","0","6.5","0","2003","0","
Korean","
South Korea","DVD","KR","Korean"
"Police Story","tt0089374","1","0","7.5","0","1985","88","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Possible Changes","tt0407815","1","0","5.5","0","2004","0","
English","
South Korea","DVD","KR","Korean"
"Razor 2: The Snare","tt0174707","1","0","7.1","0","1973","0","
Japanese","
Japan","DVD","JP","Japanese"
"Redeye","tt0448707","1","0","4.6","0","2005","0","
Korean","
South Korea","DVD","KR","Korean"
"Resurrection of the Little Match Girl","tt0327169","1","0","5.6","0","2002","123","
Korean","
South Korea","DVD","KR","Korean"
"Return of the One-Armed Swordsman","tt0064265","1","0","7.6","0","1969","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Samurai Rebellion","tt0061847","1","8","8.1","0","1967","128","
Japanese","
Japan","DVD","JP","Japanese"
"Seven Commandments of Kung Fu","tt0079883","1","0","8","0","1979","0","
Mandarin","
Taiwan","DVD","HK","Hong Kong"
"Swing Girls","tt0435434","1","7.5","7.8","0","2004","105","
Japanese","
Japan","DVD","JP","Japanese"
"Tai Chi Boxer","tt0117821","1","0","6.7","0","1996","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Temple of the Red Lotus","tt0059291","1","0","6.7","0","1965","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"That's Adultery","tt0073798","1","0","6.6","0","1975","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"The Deadly Breaking Sword","tt0079148","1","0","6.7","0","1979","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"The Emperor and His Brother","tt0083072","1","0","6.7","0","1981","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"The Eye 10",,"1","0","0","0","2005","0",,,"DVD","HK","Hong Kong"
"The Happiness of the Katakuris","tt0304262","1","8.5","7.2","0","2001","0","
Japanese","
Japan","DVD","JP","Japanese"
"The Hidden Blade",,"1","7.5","0","0","2004","0",,,"DVD","JP","Japanese"
"The Invincible Fist","tt0065102","1","0","7.4","0","1969","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"The Iron Bodyguard","tt0069938","1","0","6.5","0","1973","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"The Isle","tt0255589","1","0","7","0","2000","0","
Korean","
South Korea","DVD","KR","Korean"
"The Legend of the Seven Golden Vampires","tt0070297","1","0","5.9","0","1974","83","
English","
Hong Kong","DVD","HK","Hong Kong"
"The Lower Depths","tt0027336","1","0","7.7","0","1936","95","
French","
France","DVD","US","American"
"The President's Last Bang","tt0445396","1","0","7.1","0","2005","0","
Japanese","
South Korea","DVD","KR","Korean"
"The Scent of the Papaya","tt0107617","1","0","7.3","0","1993","0","
Vietnamese","
Vietnam","DVD","VN","Vietnam"
"The Shadow Whip","tt0068004","1","0","6.3","0","1971","78","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"The Shogun's Samurai","tt0078513","1","7.5","7.1","0","1978","0","
Japanese","
Japan","DVD","JP","Japanese"
"The Silver Fox",,"1","0","0","0",,"0",,,"DVD","HK","Hong Kong"
"The Sword of Doom","tt0060277","1","7.5","8","0","1966","0","
Japanese","
Japan","DVD","JP","Japanese"
"The Teahouse","tt0200526","1","0","6.4","0","1974","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"The Twelve Gold Medallions","tt0192601","1","0","7.4","0","1970","90","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"The Wizard","tt0098663","1","0","5.5","0","1989","100","
English","
USA","DVD","US","American"
"This Charming Girl","tt0436979","1","6.5","6.9","0","2004","99","
Korean","
South Korea","DVD","KR","Korean"
"Toy Reanimator",,"1","0","0","0","2002","0",,,"DVD","JP","Japanese"
"Triads: The Inside Story","tt0098667","1","0","5.9","0","1989","91","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Warriors of Heaven and Earth","tt0374330","1","0","6.4","0","2003","114","
Mandarin","
China","DVD","HK","Hong Kong"
"Wet Dreams","tt0341476","1","0","5.3","0","2002","94","
Korean","
South Korea","DVD","KR","Korean"
"Wet Dreams 2",,"1","0","0","0",,"0",,,"DVD","KR","Korean"
"Wheels on Meals","tt0087578","1","0","6.9","0","1984","108","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Wizard of Darkness","tt0112939","1","0","5.8","0","1995","0","
Japanese","
Japan","DVD","JP","Japanese"
"Wonder 7",,"1","0","0","0","1997","0",,,"DVD","HK","Hong Kong"
"Zatoichi 3:New Tale of Zatoichi","tt0057503","1","0","7.5","0","1963","0","
Japanese","
Japan","DVD","JP","Japanese"
"Charlie and the Chocolate Factory","tt0367594","1","0","7.2","0","2005","0","
English","
USA","DVD","US","American"
"The Seventh Scroll","tt0272836","1","0","5.8","0","1999","267","
English","
USA","DVD","US","American"
"Flightplan","tt0408790","1","0","6.2","0","2005","0","
English","
USA","DVD","US","American"
"Pirates of Silicon Valley","tt0168122","1","0","6.8","0","1999","0","
English","
USA","DVD","US","American"
"The Interpreter","tt0373926","1","0","6.5","0","2005","0","
Aboriginal","
UK","DVD","US","American"
"Battlestar Galactica","tt0407362","1","0","9.1","0","2004","0","
English","
USA","DVD","US","American"
"Advent Children","tt0385700","1","0","7.5","0","2005","0","
Japanese","
Japan","DVD","JP","Japanese"
"Alive","tt0106246","1","0","6.9","0","1993","0","
English","
USA","DVD","US","American"
"40 Year Old Virgin","tt0405422","1","0","7.5","0","2005","112","
Spanish","
USA","DVD","US","American"
"In Good Company","tt0385267","1","0","6.9","0","2004","109","
English","
USA","DVD","US","American"
"Children of Dune","tt0287839","1","0","7.6","0","2003","235","
English","
Germany","DVD","US","American"
"War of Worlds","tt0407304","1","0","6.6","0","2005","0","
English","
USA","DVD","US","American"
"Batman Begins","tt0372784","1","0","8.4","0","2005","0","
Mandarin","
USA","DVD","US","American"
"Constantine","tt0360486","1","0","6.6","0","2005","0","
English","
USA","DVD","US","American"
"Fantastic Four","tt0120667","1","0","5.8","0","2005","125","
English","
USA","DVD","US","American"
"Animal House","tt0077975","1","0","7.6","0","1978","0","
English","
USA","DVD","US","American"
"Before Sunset","tt0381681","1","0","8","0","2004","0","
English","
USA","DVD","US","American"
"Chasing Amy","tt0118842","1","0","7.5","0","1997","0","
English","
USA","DVD","US","American"
"The Virgin Suicides","tt0159097","1","0","7.2","0","1999","90","
English","
USA","DVD","US","American"
"Shackelton's Antarctic Adventure","tt0280105","1","0","8.2","0","2001","0","
English","
USA","DVD","US","American"
"Scotland, PA","tt0265713","1","0","6.6","0","2001","0","
English","
USA","DVD","US","American"
"Mail Order Wife","tt0377088","1","0","6","0","2004","92","
English","
USA","DVD","US","American"
"House of Sand and Fog","tt0315983","1","0","7.8","0","2003","126","
English","
USA","DVD","US","American"
"Saved!","tt0332375","1","0","7","0","2004","0","
English","
USA","DVD","US","American"
"7 Years in Tibet","tt0120102","1","0","6.7","0","1997","0","
English","
USA","DVD","US","American"
"Bridget Jones's Diary","tt0243155","1","0","6.9","0","2001","0","
English","
UK","DVD","US","American"
"White Noise","tt0375210","1","0","5.4","0","2005","101","
English","
Canada","DVD","US","American"
"Galaxy Quest","tt0177789","1","0","7.2","0","1999","0","
English","
USA","DVD","US","American"
"The Recruit","tt0292506","1","0","6.5","0","2003","0","
English","
USA","DVD","US","American"
"Better than Sex","tt0373718","1","0","6.7","0","2002","92","
English","
Taiwan","DVD","TW","Taiwan"
"The Scent of Green Papaya","tt0107617","1","0","7.3","0","1993","0","
Vietnamese","
Vietnam","DVD","VN","Vietnam"
"The Twins",,"1","0","0","0","2005","0",,,"DVD","KR","Korean"
"Spider Forest","tt0407821","1","0","6.8","0","2004","112","
Korean","
South Korea","DVD","KR","Korean"
"Spygirl","tt0390043","1","0","5.9","0","2004","102","
Korean","
South Korea","DVD","KR","Korean"
"Green Chair","tt0436639","1","0","6.7","0","2005","98","
Korean","
South Korea","DVD","KR","Korean"
"Crying Fist","tt0457007","1","0","7.5","0","2005","134","
Korean","
South Korea","DVD","KR","Korean"
"Singles","tt0371226","1","0","7","0","2003","110","
Korean","
South Korea","DVD","KR","Korean"
"Happy Ero Christmas","tt0385737","1","0","3.4","0","2003","0","
Korean","
South Korea","DVD","KR","Korean"
"How to Keep My Love","tt0416070","1","0","6.2","0","2004","112","
Korean","
South Korea","DVD","KR","Korean"
"The Hypnotist","tt0228807","1","0","5.9","0","1999","0","
Japanese","
Japan","DVD","KR","Korean"
"Flying Boys","tt0432393","1","0","6.7","0","2004","0","
Korean","
South Korea","DVD","KR","Korean"
"Oasis","tt0320193","1","0","8.1","0","2002","132","
Korean","
South Korea","DVD","KR","Korean"
"Guns and Talks","tt0295368","1","0","6.9","0","2001","120","
Korean","
South Korea","DVD","KR","Korean"
"S Diary","tt0426196","1","0","6.1","0","2004","106","
Korean","
South Korea","DVD","KR","Korean"
"So Cute","tt0368769","1","0","4.8","0","2004","116","
Korean","
South Korea","DVD","KR","Korean"
"Peppermint Candy","tt0247613","1","0","8","0","1999","129","
Korean","
South Korea","DVD","KR","Korean"
"Lonely Rivals",,"1","0","0","0",,"0",,,"DVD","KR","Korean"
"Bungee Jumping on their Own","tt0276818","1","0","7.3","0","2001","0","
Korean","
South Korea","DVD","KR","Korean"
"Crazy N the City","tt0441511","1","0","7.2","0","2005","93","
Cantonese","
Hong Kong","DVD","KR","Korean"
"Shin Suk-ki Blues","tt0440798","1","0","5.6","0","2004","108","
Korean","
South Korea","DVD","KR","Korean"
"My Mother, The Mermaid","tt0417782","1","0","7.4","0","2004","0","
Korean","
South Korea","DVD","KR","Korean"
"The Big Swindle","tt0402842","1","0","6.6","0","2004","116","
Korean","
South Korea","DVD","KR","Korean"
"Seoul Raiders","tt0455116","1","0","5.6","0","2005","95","
English","
South Korea","DVD","KR","Korean"
"The Scarlet Letter","tt0427411","1","0","6.9","0","2004","0","
Korean","
South Korea","DVD","KR","Korean"
"Public Enemy","tt0306909","1","0","7.2","0","2002","0","
Korean","
South Korea","DVD","KR","Korean"
"The Cat Returns","tt0347618","1","0","7.2","0","2002","0","
English","
Japan","DVD","JP","Japanese"
"Getting Any","tt0110524","1","0","6","0","1995","0","
Japanese","
Japan","DVD","JP","Japanese"
"Suicide Club","tt0312843","1","0","6.7","0","2002","0","
Japanese","
Japan","DVD","JP","Japanese"
"The Taste of Tea","tt0413893","1","0","7.9","0","2004","143","
Japanese","
Japan","DVD","JP","Japanese"
"Electric Dragon 80,000v","tt0276935","1","0","6.8","0","2001","55","
Japanese","
Japan","DVD","JP","Japanese"
"Tomie - Re-birth","tt0348225","1","0","5.7","0","2001","0","
Japanese","
Japan","DVD","JP","Japanese"
"Godzilla: Tokyo S.O.S.","tt0366526","1","0","6.7","0","2003","0","
Japanese","
Japan","DVD","JP","Japanese"
"2LDK","tt0362387","1","0","7","0","2003","66","
Japanese","
Japan","DVD","JP","Japanese"
"Devilman","tt0373786","1","0","4.4","0","2004","112","
Japanese","
Japan","DVD","JP","Japanese"
"Derusu Uzara","tt0071411","1","0","8","0","1975","0","
Russian","
Soviet Union","DVD","JP","Japanese"
"Shall We Dance?","tt0117615","1","0","7.9","0","1996","118","
Japanese","
Japan","DVD","JP","Japanese"
"Dolls","tt0330229","1","0","7.8","0","2002","0","
Japanese","
Japan","DVD","JP","Japanese"
"Rikidozan","tt0435931","1","0","7.2","0","2004","0","
Japanese","
Japan","DVD","JP","Japanese"
"Izo","tt0377079","1","0","5.9","0","2004","128","
Japanese","
Japan","DVD","JP","Japanese"
"Godzilla, Mothra and King Ghidorah: Giant Monsters All out Attack","tt0279112","1","0","7.1","0","2001","0","
Japanese","
Japan","DVD","JP","Japanese"
"Musashi Miyamoto: Ganrya Island Duel","tt0049710","1","0","8","0","1956","105","
Japanese","
Japan","DVD","JP","Japanese"
"The Street Fighter","tt0073756","1","0","7","0","1974","91","
Japanese","
Japan","DVD","JP","Japanese"
"Cyber Team in Akihabara","tt0331167","1","0","4.3","0","1998","0","
Japanese","
Japan","DVD","JP","Japanese"
"Love Letter","tt0113703","1","0","7.1","0","1995","117","
Japanese","
Japan","DVD","JP","Japanese"
"Crying Out of Love in the Center of the World","tt0424430","1","0","7.4","0","2004","0","
Japanese","
Japan","DVD","JP","Japanese"
"The Bird People of China","tt0142181","1","0","7.8","0","1998","0","
Japanese","
Japan","DVD","JP","Japanese"
"Visitor Q","tt0290329","1","0","7","0","2001","0","
Japanese","
Japan","DVD","JP","Japanese"
"Myths and Logic of Kung Fu",,"1","0","0","0",,"0",,,"DVD","HK","Hong Kong"
"PTU","tt0250638","1","0","6.8","0","2003","87","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Cut",,"1","0","0","0",,"0",,,"DVD","HK","Hong Kong"
"Three Avengers","tt0079110","1","0","5.8","0","1979","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"My Brother","tt0423461","1","0","7.3","0","2004","112","
Korean","
South Korea","DVD","HK","Hong Kong"
"Raw Courage","tt0064878","1","0","6.9","0","1969","108","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Chunking Express","tt0109424","1","0","8","0","1994","102","
Japanese","
Hong Kong","DVD","HK","Hong Kong"
"New Crouching Tiger Hidden Dragon",,"1","0","0","0",,"0",,,"DVD","HK","Hong Kong"
"Not One Less","tt0209189","1","0","7.6","0","1999","0","
Mandarin","
China","DVD","HK","Hong Kong"
"Moving Targets","tt0419983","1","0","6.7","0","2004","94","
English","
Hong Kong","DVD","HK","Hong Kong"
"Leave Me Alone","tt0440016","1","0","5.8","0","2004","93","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Full Alert","tt0134664","1","0","6.7","0","1997","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"White Dragon","tt0089471","1","0","3.2","0","1987","0","
English","
Poland","DVD","HK","Hong Kong"
"The Brave Archer 2","tt0078250","1","0","6.4","0","1978","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"The Brave Archer 3","tt0079896","1","0","5.7","0","1981","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Beast Cops","tt0157366","1","0","6.7","0","1998","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Ways of Kung Fu","tt0202100","1","0","6.2","0","1978","0","
Mandarin","
Taiwan","DVD","HK","Hong Kong"
"Beyond Our Ken","tt0440445","1","0","7.2","0","2004","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Crippled Avengers","tt0077292","1","0","7.6","0","1978","100","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Vampire Vs. Vampire","tt0098690","1","0","6.4","0","1989","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Suzhou River","tt0234837","1","0","7.5","0","2000","0","
Mandarin","
Germany","DVD","HK","Hong Kong"
"Shower","tt0215369","1","0","7.2","0","1999","0","
Mandarin","
China","DVD","HK","Hong Kong"
"Shaolin Invincible Sticks","tt0079893","1","0","5","0","1979","90","
Mandarin","
Taiwan","DVD","HK","Hong Kong"
"Purple Butterfly","tt0363290","1","0","5.8","0","2003","127","
Mandarin","
China","DVD","HK","Hong Kong"
"Shaolin Vs. Evil Dead","tt0467488","1","0","3.8","0","2004","0","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Water Margin","tt0069265","1","0","6.7","0","1972","120","
Mandarin","
Hong Kong","DVD","HK","Hong Kong"
"Challenge of the Gamesters","tt0082155","1","0","6.4","0","1981","0","
Cantonese","
Hong Kong","DVD","HK","Hong Kong"
"Serenity","tt0379786","1","0","8","0","2005","0","
English","
USA","DVD","US","American"
"Cello","tt0475532","1","0","6.1","0","2005","0","
Korean","
South Korea","DVD","KR","Korean"
"Ditto","tt0270919","1","0","7.2","0","2000","0","
Korean","
South Korea","DVD","KR","Korean"
"Harakiri","tt0056058","1","0","8.2","0","1962","0","
Japanese","
Japan","DVD","JP","Japanese"
"Heaven's Soldiers","tt0470711","1","0","6.1","0","2005","106","
Korean","
South Korea","DVD","KR","Korean"
"Il Mare","tt0282599","1","0","7.8","0","2000","105","
Korean","
South Korea","DVD","KR","Korean"
"Humanity and Paper Balloons","tt0029314","1","0","7.7","0","1937","0","
Japanese","
Japan","DVD","JP","Japanese"
"Plastic Tree","tt0359841","1","0","6.5","0","2003","103","
Korean","
South Korea","DVD","KR","Korean"
"Hwal","tt0456470","1","0","7.2","0","2005","88","
Korean","
South Korea","DVD","KR","Korean"
"Tony Takitani","tt0420260","1","0","7.4","0","2004","75","
Japanese","
Japan","DVD","JP","Japanese"
